INFO train.py(87): Loaded previous best model from: model_last/my_cross/fusion_model.pth
INFO train.py(109): Training Fusion Model start~
INFO train.py(174): step: 10/11500, loss_total: 28.6518, loss_in: 0.0211, loss_grad: 0.2260, ssim_loss: 0.2822, eta: 2:16:24, time: 7.1235
INFO train.py(174): step: 660/11500, loss_total: 30.5766, loss_in: 0.0240, loss_grad: 0.1722, ssim_loss: 0.3016, eta: 0:55:41, time: 2.8341
INFO train.py(174): step: 670/11500, loss_total: 36.0819, loss_in: 0.0159, loss_grad: 0.1573, ssim_loss: 0.3577, eta: 0:55:37, time: 3.0101
INFO train.py(174): step: 680/11500, loss_total: 21.1565, loss_in: 0.0157, loss_grad: 0.1638, ssim_loss: 0.2084, eta: 0:55:29, time: 2.7762
INFO train.py(174): step: 690/11500, loss_total: 37.7341, loss_in: 0.0171, loss_grad: 0.1541, ssim_loss: 0.3741, eta: 0:55:24, time: 2.9997
INFO train.py(174): step: 700/11500, loss_total: 25.2994, loss_in: 0.0241, loss_grad: 0.1829, ssim_loss: 0.2488, eta: 0:55:22, time: 3.1496
INFO train.py(174): step: 710/11500, loss_total: 30.8116, loss_in: 0.0227, loss_grad: 0.1379, ssim_loss: 0.3045, eta: 0:55:18, time: 2.9941
INFO train.py(174): step: 720/11500, loss_total: 23.8267, loss_in: 0.0212, loss_grad: 0.1515, ssim_loss: 0.2346, eta: 0:55:13, time: 2.9685
INFO train.py(174): step: 730/11500, loss_total: 30.4102, loss_in: 0.0124, loss_grad: 0.1331, ssim_loss: 0.3015, eta: 0:55:08, time: 2.9371
INFO train.py(174): step: 740/11500, loss_total: 30.8886, loss_in: 0.0143, loss_grad: 0.1276, ssim_loss: 0.3062, eta: 0:55:05, time: 3.0667
INFO train.py(174): step: 750/11500, loss_total: 23.7430, loss_in: 0.0226, loss_grad: 0.1386, ssim_loss: 0.2338, eta: 0:55:02, time: 3.0645
INFO train.py(174): step: 760/11500, loss_total: 33.8151, loss_in: 0.0090, loss_grad: 0.1624, ssim_loss: 0.3356, eta: 0:54:56, time: 2.8909
INFO train.py(174): step: 770/11500, loss_total: 27.8046, loss_in: 0.0312, loss_grad: 0.2005, ssim_loss: 0.2729, eta: 0:54:52, time: 2.9711
INFO train.py(174): step: 780/11500, loss_total: 34.1010, loss_in: 0.0127, loss_grad: 0.1556, ssim_loss: 0.3382, eta: 0:54:48, time: 2.9783
INFO train.py(174): step: 790/11500, loss_total: 30.9648, loss_in: 0.0159, loss_grad: 0.1434, ssim_loss: 0.3066, eta: 0:54:42, time: 2.8611
INFO train.py(174): step: 800/11500, loss_total: 28.1698, loss_in: 0.0286, loss_grad: 0.2127, ssim_loss: 0.2767, eta: 0:54:36, time: 2.8723
INFO train.py(174): step: 810/11500, loss_total: 34.7707, loss_in: 0.0105, loss_grad: 0.1638, ssim_loss: 0.3450, eta: 0:54:34, time: 3.1127
INFO train.py(174): step: 820/11500, loss_total: 13.1090, loss_in: 0.0101, loss_grad: 0.1269, ssim_loss: 0.1288, eta: 0:54:29, time: 2.9409
INFO train.py(174): step: 830/11500, loss_total: 24.9999, loss_in: 0.0135, loss_grad: 0.2203, ssim_loss: 0.2464, eta: 0:54:23, time: 2.7944
INFO train.py(174): step: 840/11500, loss_total: 31.5389, loss_in: 0.0147, loss_grad: 0.1439, ssim_loss: 0.3125, eta: 0:54:19, time: 3.0253
INFO train.py(174): step: 850/11500, loss_total: 16.2104, loss_in: 0.0204, loss_grad: 0.1430, ssim_loss: 0.1586, eta: 0:54:14, time: 2.8843
INFO train.py(174): step: 860/11500, loss_total: 25.3700, loss_in: 0.0239, loss_grad: 0.2012, ssim_loss: 0.2493, eta: 0:54:13, time: 3.2478
INFO train.py(174): step: 870/11500, loss_total: 24.5392, loss_in: 0.0189, loss_grad: 0.1794, ssim_loss: 0.2417, eta: 0:54:07, time: 2.7707
INFO train.py(174): step: 880/11500, loss_total: 29.3496, loss_in: 0.0213, loss_grad: 0.1594, ssim_loss: 0.2898, eta: 0:54:05, time: 3.1401
INFO train.py(174): step: 890/11500, loss_total: 25.5485, loss_in: 0.0149, loss_grad: 0.1518, ssim_loss: 0.2525, eta: 0:54:03, time: 3.1740
INFO train.py(174): step: 900/11500, loss_total: 25.2188, loss_in: 0.0135, loss_grad: 0.1481, ssim_loss: 0.2494, eta: 0:53:59, time: 2.9845
INFO train.py(174): step: 910/11500, loss_total: 30.1007, loss_in: 0.0114, loss_grad: 0.1927, ssim_loss: 0.2979, eta: 0:53:55, time: 2.9359
INFO train.py(174): step: 920/11500, loss_total: 26.6777, loss_in: 0.0217, loss_grad: 0.1423, ssim_loss: 0.2632, eta: 0:53:52, time: 3.1359
INFO train.py(174): step: 930/11500, loss_total: 23.9185, loss_in: 0.0231, loss_grad: 0.1568, ssim_loss: 0.2353, eta: 0:53:51, time: 3.1648
INFO train.py(174): step: 940/11500, loss_total: 29.7239, loss_in: 0.0134, loss_grad: 0.1598, ssim_loss: 0.2943, eta: 0:53:47, time: 3.0301
INFO train.py(174): step: 950/11500, loss_total: 29.8199, loss_in: 0.0176, loss_grad: 0.1571, ssim_loss: 0.2949, eta: 0:53:43, time: 2.9638
INFO train.py(174): step: 960/11500, loss_total: 29.9478, loss_in: 0.0260, loss_grad: 0.2199, ssim_loss: 0.2947, eta: 0:53:37, time: 2.7703
INFO train.py(174): step: 970/11500, loss_total: 37.9836, loss_in: 0.0213, loss_grad: 0.1647, ssim_loss: 0.3761, eta: 0:53:33, time: 2.9930
INFO train.py(174): step: 980/11500, loss_total: 28.5262, loss_in: 0.0093, loss_grad: 0.1088, ssim_loss: 0.2832, eta: 0:53:30, time: 2.9903
INFO train.py(174): step: 990/11500, loss_total: 26.5715, loss_in: 0.0110, loss_grad: 0.1399, ssim_loss: 0.2632, eta: 0:53:24, time: 2.7992
INFO train.py(174): step: 1000/11500, loss_total: 29.4071, loss_in: 0.0146, loss_grad: 0.1155, ssim_loss: 0.2915, eta: 0:53:18, time: 2.7993
INFO train.py(174): step: 1010/11500, loss_total: 32.2399, loss_in: 0.0136, loss_grad: 0.1785, ssim_loss: 0.3193, eta: 0:53:14, time: 2.9135
INFO train.py(174): step: 1020/11500, loss_total: 33.0060, loss_in: 0.0164, loss_grad: 0.1464, ssim_loss: 0.3270, eta: 0:53:10, time: 3.0193
INFO train.py(174): step: 1030/11500, loss_total: 27.2294, loss_in: 0.0199, loss_grad: 0.1321, ssim_loss: 0.2690, eta: 0:53:06, time: 2.9272
INFO train.py(174): step: 1040/11500, loss_total: 28.5226, loss_in: 0.0116, loss_grad: 0.1333, ssim_loss: 0.2827, eta: 0:53:02, time: 2.9490
INFO train.py(174): step: 1050/11500, loss_total: 25.9840, loss_in: 0.0159, loss_grad: 0.1797, ssim_loss: 0.2565, eta: 0:52:59, time: 3.0114
INFO train.py(174): step: 1060/11500, loss_total: 23.6712, loss_in: 0.0129, loss_grad: 0.1548, ssim_loss: 0.2339, eta: 0:52:56, time: 3.0623
INFO train.py(174): step: 1070/11500, loss_total: 30.2201, loss_in: 0.0144, loss_grad: 0.1595, ssim_loss: 0.2992, eta: 0:52:53, time: 3.0066
INFO train.py(174): step: 1080/11500, loss_total: 23.5636, loss_in: 0.0156, loss_grad: 0.1418, ssim_loss: 0.2327, eta: 0:52:48, time: 2.9167
INFO train.py(174): step: 1090/11500, loss_total: 30.3206, loss_in: 0.0189, loss_grad: 0.1603, ssim_loss: 0.2997, eta: 0:52:45, time: 3.0378
INFO train.py(174): step: 1100/11500, loss_total: 26.7818, loss_in: 0.0266, loss_grad: 0.1528, ssim_loss: 0.2636, eta: 0:52:42, time: 3.0585
INFO train.py(174): step: 1110/11500, loss_total: 17.9450, loss_in: 0.0170, loss_grad: 0.1938, ssim_loss: 0.1758, eta: 0:52:39, time: 2.9884
INFO train.py(174): step: 1120/11500, loss_total: 35.8336, loss_in: 0.0225, loss_grad: 0.1859, ssim_loss: 0.3542, eta: 0:52:34, time: 2.8142
INFO train.py(174): step: 1130/11500, loss_total: 25.0185, loss_in: 0.0183, loss_grad: 0.1939, ssim_loss: 0.2464, eta: 0:52:31, time: 3.0247
INFO train.py(174): step: 1140/11500, loss_total: 29.2046, loss_in: 0.0302, loss_grad: 0.1965, ssim_loss: 0.2871, eta: 0:52:26, time: 2.9069
INFO train.py(174): step: 1150/11500, loss_total: 28.6521, loss_in: 0.0215, loss_grad: 0.1709, ssim_loss: 0.2827, eta: 0:52:23, time: 3.0641
INFO train.py(174): step: 1160/11500, loss_total: 23.4674, loss_in: 0.0242, loss_grad: 0.1606, ssim_loss: 0.2306, eta: 0:52:21, time: 3.1046
INFO train.py(174): step: 1170/11500, loss_total: 19.6035, loss_in: 0.0132, loss_grad: 0.1212, ssim_loss: 0.1935, eta: 0:52:19, time: 3.1245
INFO train.py(174): step: 1180/11500, loss_total: 14.4100, loss_in: 0.0324, loss_grad: 0.1423, ssim_loss: 0.1394, eta: 0:52:14, time: 2.8863
INFO train.py(174): step: 1190/11500, loss_total: 27.2127, loss_in: 0.0146, loss_grad: 0.1509, ssim_loss: 0.2692, eta: 0:52:10, time: 2.9289
INFO train.py(174): step: 1200/11500, loss_total: 21.7735, loss_in: 0.0266, loss_grad: 0.1455, ssim_loss: 0.2136, eta: 0:52:08, time: 3.0783
INFO train.py(174): step: 1210/11500, loss_total: 30.6300, loss_in: 0.0127, loss_grad: 0.1877, ssim_loss: 0.3032, eta: 0:52:04, time: 2.9933
INFO train.py(174): step: 1220/11500, loss_total: 26.9826, loss_in: 0.0139, loss_grad: 0.1544, ssim_loss: 0.2669, eta: 0:52:02, time: 3.0774
INFO train.py(174): step: 1230/11500, loss_total: 31.4452, loss_in: 0.0137, loss_grad: 0.1509, ssim_loss: 0.3116, eta: 0:51:58, time: 3.0168
INFO train.py(174): step: 1240/11500, loss_total: 19.4854, loss_in: 0.0220, loss_grad: 0.1693, ssim_loss: 0.1910, eta: 0:51:55, time: 2.9882
INFO train.py(174): step: 1250/11500, loss_total: 26.6692, loss_in: 0.0097, loss_grad: 0.1479, ssim_loss: 0.2642, eta: 0:51:52, time: 3.0862
INFO train.py(174): step: 1260/11500, loss_total: 29.3028, loss_in: 0.0108, loss_grad: 0.1658, ssim_loss: 0.2903, eta: 0:51:47, time: 2.8074
INFO train.py(174): step: 1270/11500, loss_total: 30.7204, loss_in: 0.0218, loss_grad: 0.1578, ssim_loss: 0.3034, eta: 0:51:45, time: 3.0646
INFO train.py(174): step: 1280/11500, loss_total: 23.6614, loss_in: 0.0123, loss_grad: 0.1537, ssim_loss: 0.2338, eta: 0:51:42, time: 3.0210
INFO train.py(174): step: 1290/11500, loss_total: 18.9641, loss_in: 0.0228, loss_grad: 0.2014, ssim_loss: 0.1853, eta: 0:51:39, time: 3.1428
INFO train.py(174): step: 1300/11500, loss_total: 27.8231, loss_in: 0.0223, loss_grad: 0.1933, ssim_loss: 0.2741, eta: 0:51:36, time: 3.0362
INFO train.py(174): step: 1310/11500, loss_total: 27.1574, loss_in: 0.0191, loss_grad: 0.1771, ssim_loss: 0.2679, eta: 0:51:33, time: 3.0492
INFO train.py(174): step: 1320/11500, loss_total: 33.8713, loss_in: 0.0228, loss_grad: 0.1472, ssim_loss: 0.3350, eta: 0:51:30, time: 2.9598
INFO train.py(174): step: 1330/11500, loss_total: 25.5929, loss_in: 0.0170, loss_grad: 0.1597, ssim_loss: 0.2526, eta: 0:51:27, time: 3.0458
INFO train.py(174): step: 1340/11500, loss_total: 30.7151, loss_in: 0.0121, loss_grad: 0.1762, ssim_loss: 0.3042, eta: 0:51:23, time: 2.9894
INFO train.py(174): step: 1350/11500, loss_total: 31.9299, loss_in: 0.0264, loss_grad: 0.1850, ssim_loss: 0.3148, eta: 0:51:19, time: 2.8175
INFO train.py(174): step: 1360/11500, loss_total: 27.1302, loss_in: 0.0140, loss_grad: 0.1873, ssim_loss: 0.2680, eta: 0:51:15, time: 2.9042
INFO train.py(174): step: 1370/11500, loss_total: 26.1848, loss_in: 0.0252, loss_grad: 0.2088, ssim_loss: 0.2572, eta: 0:51:11, time: 2.9490
INFO train.py(174): step: 1380/11500, loss_total: 27.2679, loss_in: 0.0168, loss_grad: 0.1731, ssim_loss: 0.2693, eta: 0:51:09, time: 3.1354
INFO train.py(174): step: 1390/11500, loss_total: 30.7539, loss_in: 0.0218, loss_grad: 0.1911, ssim_loss: 0.3034, eta: 0:51:06, time: 3.0395
INFO train.py(174): step: 1400/11500, loss_total: 27.8064, loss_in: 0.0140, loss_grad: 0.1428, ssim_loss: 0.2752, eta: 0:51:01, time: 2.7752
INFO train.py(174): step: 1410/11500, loss_total: 32.5922, loss_in: 0.0105, loss_grad: 0.1805, ssim_loss: 0.3231, eta: 0:50:58, time: 3.1069
INFO train.py(174): step: 1420/11500, loss_total: 23.1728, loss_in: 0.0123, loss_grad: 0.1213, ssim_loss: 0.2293, eta: 0:50:56, time: 3.0469
INFO train.py(174): step: 1430/11500, loss_total: 21.5363, loss_in: 0.0237, loss_grad: 0.1538, ssim_loss: 0.2115, eta: 0:50:51, time: 2.8645
INFO train.py(174): step: 1440/11500, loss_total: 26.3134, loss_in: 0.0180, loss_grad: 0.1465, ssim_loss: 0.2599, eta: 0:50:48, time: 3.0142
INFO train.py(174): step: 1450/11500, loss_total: 33.9911, loss_in: 0.0238, loss_grad: 0.2210, ssim_loss: 0.3353, eta: 0:50:44, time: 2.8986
INFO train.py(174): step: 1460/11500, loss_total: 25.4506, loss_in: 0.0226, loss_grad: 0.1653, ssim_loss: 0.2506, eta: 0:50:41, time: 3.0341
INFO train.py(174): step: 1470/11500, loss_total: 27.6597, loss_in: 0.0152, loss_grad: 0.1699, ssim_loss: 0.2734, eta: 0:50:37, time: 2.8900
INFO train.py(174): step: 1480/11500, loss_total: 30.0129, loss_in: 0.0194, loss_grad: 0.1947, ssim_loss: 0.2962, eta: 0:50:34, time: 2.9536
INFO train.py(174): step: 1490/11500, loss_total: 35.7080, loss_in: 0.0165, loss_grad: 0.1956, ssim_loss: 0.3535, eta: 0:50:33, time: 3.3866
INFO train.py(174): step: 1500/11500, loss_total: 32.6376, loss_in: 0.0298, loss_grad: 0.2059, ssim_loss: 0.3213, eta: 0:50:32, time: 3.3042
INFO train.py(174): step: 1510/11500, loss_total: 22.6072, loss_in: 0.0106, loss_grad: 0.1597, ssim_loss: 0.2234, eta: 0:50:30, time: 3.1937
INFO train.py(174): step: 1520/11500, loss_total: 24.4364, loss_in: 0.0152, loss_grad: 0.1800, ssim_loss: 0.2410, eta: 0:50:26, time: 2.8986
INFO train.py(174): step: 1530/11500, loss_total: 21.8417, loss_in: 0.0238, loss_grad: 0.1382, ssim_loss: 0.2147, eta: 0:50:23, time: 3.0761
INFO train.py(174): step: 1540/11500, loss_total: 32.0164, loss_in: 0.0170, loss_grad: 0.1936, ssim_loss: 0.3165, eta: 0:50:20, time: 3.0709
INFO train.py(174): step: 1550/11500, loss_total: 31.0746, loss_in: 0.0273, loss_grad: 0.1870, ssim_loss: 0.3062, eta: 0:50:18, time: 3.0757
INFO train.py(174): step: 1560/11500, loss_total: 25.5432, loss_in: 0.0149, loss_grad: 0.1778, ssim_loss: 0.2522, eta: 0:50:15, time: 3.0694
INFO train.py(174): step: 1570/11500, loss_total: 36.5857, loss_in: 0.0154, loss_grad: 0.1495, ssim_loss: 0.3628, eta: 0:50:12, time: 3.0950
INFO train.py(174): step: 1580/11500, loss_total: 28.7865, loss_in: 0.0112, loss_grad: 0.1383, ssim_loss: 0.2854, eta: 0:50:09, time: 3.0211
INFO train.py(174): step: 1590/11500, loss_total: 24.4700, loss_in: 0.0276, loss_grad: 0.1250, ssim_loss: 0.2407, eta: 0:50:05, time: 2.9327
INFO train.py(174): step: 1600/11500, loss_total: 23.0186, loss_in: 0.0134, loss_grad: 0.1499, ssim_loss: 0.2273, eta: 0:50:03, time: 3.0864
INFO train.py(174): step: 1610/11500, loss_total: 25.3675, loss_in: 0.0181, loss_grad: 0.1788, ssim_loss: 0.2501, eta: 0:50:00, time: 3.1201
INFO train.py(174): step: 1620/11500, loss_total: 21.9579, loss_in: 0.0244, loss_grad: 0.1532, ssim_loss: 0.2156, eta: 0:49:58, time: 3.1115
INFO train.py(174): step: 1630/11500, loss_total: 22.7547, loss_in: 0.0151, loss_grad: 0.1682, ssim_loss: 0.2244, eta: 0:49:55, time: 3.0668
INFO train.py(174): step: 1640/11500, loss_total: 26.6435, loss_in: 0.0184, loss_grad: 0.2369, ssim_loss: 0.2622, eta: 0:49:53, time: 3.1921
INFO train.py(174): step: 1650/11500, loss_total: 23.6568, loss_in: 0.0310, loss_grad: 0.1797, ssim_loss: 0.2317, eta: 0:49:50, time: 3.1335
INFO train.py(174): step: 1660/11500, loss_total: 22.1867, loss_in: 0.0177, loss_grad: 0.1858, ssim_loss: 0.2182, eta: 0:49:47, time: 2.9453
INFO train.py(174): step: 1670/11500, loss_total: 24.7852, loss_in: 0.0132, loss_grad: 0.1875, ssim_loss: 0.2447, eta: 0:49:43, time: 2.9541
