INFO train.py(102): Loaded mfnet model from: model_last/my_cross/fusion_model_mfnet.pth
INFO train.py(124): Training Fusion Model start~
INFO train.py(189): step: 10/2610, loss_total: 27.1766, loss_in: 0.0495, loss_grad: 0.3532, ssim_loss: 0.2633, eta: 1:00:26, time: 13.9479
INFO train.py(189): step: 460/2610, loss_total: 26.0624, loss_in: 0.0522, loss_grad: 0.4007, ssim_loss: 0.2514, eta: 0:23:31, time: 6.5705
INFO train.py(189): step: 470/2610, loss_total: 27.0241, loss_in: 0.0640, loss_grad: 0.4862, ssim_loss: 0.2590, eta: 0:23:25, time: 6.5891
INFO train.py(189): step: 480/2610, loss_total: 24.9682, loss_in: 0.0362, loss_grad: 0.2891, ssim_loss: 0.2432, eta: 0:23:18, time: 6.5260
INFO train.py(189): step: 490/2610, loss_total: 25.5274, loss_in: 0.0379, loss_grad: 0.3316, ssim_loss: 0.2482, eta: 0:23:11, time: 6.5938
INFO train.py(189): step: 500/2610, loss_total: 24.6623, loss_in: 0.0278, loss_grad: 0.2638, ssim_loss: 0.2412, eta: 0:23:05, time: 6.5852
INFO train.py(189): step: 510/2610, loss_total: 26.4255, loss_in: 0.0396, loss_grad: 0.3676, ssim_loss: 0.2566, eta: 0:22:58, time: 6.5389
INFO train.py(189): step: 520/2610, loss_total: 23.9173, loss_in: 0.0263, loss_grad: 0.2439, ssim_loss: 0.2341, eta: 0:22:50, time: 6.0461
INFO train.py(189): step: 530/2610, loss_total: 24.2926, loss_in: 0.0336, loss_grad: 0.2999, ssim_loss: 0.2366, eta: 0:22:45, time: 7.0674
INFO train.py(189): step: 540/2610, loss_total: 23.9896, loss_in: 0.0329, loss_grad: 0.2892, ssim_loss: 0.2337, eta: 0:22:38, time: 6.3889
INFO train.py(189): step: 550/2610, loss_total: 25.3697, loss_in: 0.0362, loss_grad: 0.3179, ssim_loss: 0.2469, eta: 0:22:31, time: 6.3880
INFO train.py(189): step: 560/2610, loss_total: 29.8008, loss_in: 0.0466, loss_grad: 0.3754, ssim_loss: 0.2896, eta: 0:22:23, time: 6.3743
INFO train.py(189): step: 570/2610, loss_total: 25.0719, loss_in: 0.0332, loss_grad: 0.2881, ssim_loss: 0.2445, eta: 0:22:16, time: 6.4000
INFO train.py(189): step: 580/2610, loss_total: 22.5128, loss_in: 0.0173, loss_grad: 0.1770, ssim_loss: 0.2216, eta: 0:22:09, time: 6.3888
INFO train.py(189): step: 590/2610, loss_total: 24.3141, loss_in: 0.0252, loss_grad: 0.2429, ssim_loss: 0.2382, eta: 0:22:02, time: 6.3884
INFO train.py(189): step: 600/2610, loss_total: 24.2454, loss_in: 0.0213, loss_grad: 0.2269, ssim_loss: 0.2381, eta: 0:21:55, time: 6.3730
INFO train.py(189): step: 610/2610, loss_total: 28.3089, loss_in: 0.0277, loss_grad: 0.2910, ssim_loss: 0.2774, eta: 0:21:48, time: 6.3891
INFO train.py(189): step: 620/2610, loss_total: 24.6870, loss_in: 0.0235, loss_grad: 0.2534, ssim_loss: 0.2420, eta: 0:21:39, time: 5.8851
INFO train.py(189): step: 630/2610, loss_total: 26.2146, loss_in: 0.0200, loss_grad: 0.2411, ssim_loss: 0.2577, eta: 0:21:32, time: 6.3895
INFO train.py(189): step: 640/2610, loss_total: 24.8405, loss_in: 0.0140, loss_grad: 0.1921, ssim_loss: 0.2451, eta: 0:21:25, time: 6.3824
INFO train.py(189): step: 650/2610, loss_total: 26.2155, loss_in: 0.0198, loss_grad: 0.2364, ssim_loss: 0.2578, eta: 0:21:18, time: 6.3894
INFO train.py(189): step: 660/2610, loss_total: 26.8784, loss_in: 0.0214, loss_grad: 0.2507, ssim_loss: 0.2641, eta: 0:21:11, time: 6.3946
INFO train.py(189): step: 670/2610, loss_total: 25.9468, loss_in: 0.0110, loss_grad: 0.1938, ssim_loss: 0.2564, eta: 0:21:05, time: 6.3961
INFO train.py(189): step: 680/2610, loss_total: 28.4607, loss_in: 0.0159, loss_grad: 0.2609, ssim_loss: 0.2804, eta: 0:20:58, time: 6.3872
INFO train.py(189): step: 690/2610, loss_total: 27.2902, loss_in: 0.0265, loss_grad: 0.2877, ssim_loss: 0.2674, eta: 0:20:51, time: 6.3922
INFO train.py(189): step: 700/2610, loss_total: 23.3044, loss_in: 0.0229, loss_grad: 0.2354, ssim_loss: 0.2284, eta: 0:20:44, time: 6.3950
INFO train.py(189): step: 710/2610, loss_total: 27.2958, loss_in: 0.0196, loss_grad: 0.2566, ssim_loss: 0.2684, eta: 0:20:37, time: 6.3880
INFO train.py(189): step: 720/2610, loss_total: 21.8041, loss_in: 0.0113, loss_grad: 0.1638, ssim_loss: 0.2153, eta: 0:20:29, time: 5.8850
INFO train.py(189): step: 730/2610, loss_total: 26.4854, loss_in: 0.0076, loss_grad: 0.1993, ssim_loss: 0.2621, eta: 0:20:22, time: 6.3989
INFO train.py(189): step: 740/2610, loss_total: 24.9800, loss_in: 0.0061, loss_grad: 0.1541, ssim_loss: 0.2476, eta: 0:20:15, time: 6.3920
INFO train.py(189): step: 750/2610, loss_total: 29.6411, loss_in: 0.0078, loss_grad: 0.2440, ssim_loss: 0.2932, eta: 0:20:09, time: 6.3884
INFO train.py(189): step: 760/2610, loss_total: 26.3472, loss_in: 0.0080, loss_grad: 0.2053, ssim_loss: 0.2606, eta: 0:20:02, time: 6.3879
INFO train.py(189): step: 770/2610, loss_total: 25.4437, loss_in: 0.0092, loss_grad: 0.1973, ssim_loss: 0.2515, eta: 0:19:55, time: 6.4284
INFO train.py(189): step: 780/2610, loss_total: 26.1424, loss_in: 0.0064, loss_grad: 0.1642, ssim_loss: 0.2591, eta: 0:19:49, time: 6.4595
INFO train.py(189): step: 790/2610, loss_total: 26.2166, loss_in: 0.0070, loss_grad: 0.1581, ssim_loss: 0.2599, eta: 0:19:44, time: 7.1518
INFO train.py(189): step: 800/2610, loss_total: 24.7944, loss_in: 0.0053, loss_grad: 0.1646, ssim_loss: 0.2458, eta: 0:19:37, time: 6.5436
INFO train.py(189): step: 810/2610, loss_total: 26.6340, loss_in: 0.0035, loss_grad: 0.1743, ssim_loss: 0.2642, eta: 0:19:36, time: 8.7046
INFO train.py(189): step: 820/2610, loss_total: 22.0933, loss_in: 0.0061, loss_grad: 0.1134, ssim_loss: 0.2192, eta: 0:19:34, time: 9.0358
INFO train.py(189): step: 830/2610, loss_total: 24.9183, loss_in: 0.0051, loss_grad: 0.1522, ssim_loss: 0.2472, eta: 0:19:33, time: 8.9412
INFO train.py(189): step: 840/2610, loss_total: 25.0051, loss_in: 0.0058, loss_grad: 0.1356, ssim_loss: 0.2481, eta: 0:19:30, time: 8.1128
INFO train.py(189): step: 850/2610, loss_total: 25.9501, loss_in: 0.0041, loss_grad: 0.1570, ssim_loss: 0.2575, eta: 0:19:23, time: 6.3955
INFO train.py(189): step: 860/2610, loss_total: 24.0237, loss_in: 0.0045, loss_grad: 0.1380, ssim_loss: 0.2384, eta: 0:19:15, time: 6.3933
INFO train.py(189): step: 870/2610, loss_total: 24.4463, loss_in: 0.0023, loss_grad: 0.1150, ssim_loss: 0.2431, eta: 0:19:08, time: 6.3971
INFO train.py(189): step: 880/2610, loss_total: 24.5480, loss_in: 0.0033, loss_grad: 0.1521, ssim_loss: 0.2436, eta: 0:19:01, time: 6.3948
INFO train.py(189): step: 890/2610, loss_total: 25.3837, loss_in: 0.0037, loss_grad: 0.1612, ssim_loss: 0.2519, eta: 0:18:54, time: 6.3917
INFO train.py(189): step: 900/2610, loss_total: 25.3019, loss_in: 0.0036, loss_grad: 0.1463, ssim_loss: 0.2512, eta: 0:18:47, time: 6.3922
INFO train.py(189): step: 910/2610, loss_total: 24.3953, loss_in: 0.0043, loss_grad: 0.1430, ssim_loss: 0.2421, eta: 0:18:40, time: 6.3870
INFO train.py(189): step: 920/2610, loss_total: 23.7448, loss_in: 0.0032, loss_grad: 0.1089, ssim_loss: 0.2360, eta: 0:18:31, time: 5.1052
INFO train.py(189): step: 930/2610, loss_total: 23.5759, loss_in: 0.0031, loss_grad: 0.1086, ssim_loss: 0.2344, eta: 0:18:19, time: 3.6970
INFO train.py(189): step: 940/2610, loss_total: 22.1241, loss_in: 0.0037, loss_grad: 0.1095, ssim_loss: 0.2198, eta: 0:18:08, time: 3.8509
INFO train.py(189): step: 950/2610, loss_total: 27.2743, loss_in: 0.0026, loss_grad: 0.1627, ssim_loss: 0.2709, eta: 0:17:57, time: 3.9503
INFO train.py(189): step: 960/2610, loss_total: 20.2118, loss_in: 0.0035, loss_grad: 0.0997, ssim_loss: 0.2008, eta: 0:17:46, time: 3.8412
INFO train.py(189): step: 970/2610, loss_total: 25.7861, loss_in: 0.0037, loss_grad: 0.1633, ssim_loss: 0.2559, eta: 0:17:35, time: 4.0053
INFO train.py(189): step: 980/2610, loss_total: 22.2684, loss_in: 0.0034, loss_grad: 0.0912, ssim_loss: 0.2214, eta: 0:17:25, time: 3.8238
INFO train.py(189): step: 990/2610, loss_total: 24.0324, loss_in: 0.0029, loss_grad: 0.1021, ssim_loss: 0.2390, eta: 0:17:14, time: 3.8723
INFO train.py(189): step: 1000/2610, loss_total: 21.4925, loss_in: 0.0040, loss_grad: 0.1066, ssim_loss: 0.2135, eta: 0:17:04, time: 3.9555
INFO train.py(189): step: 1010/2610, loss_total: 25.8547, loss_in: 0.0028, loss_grad: 0.1369, ssim_loss: 0.2569, eta: 0:16:53, time: 3.8217
INFO train.py(189): step: 1020/2610, loss_total: 21.9400, loss_in: 0.0032, loss_grad: 0.1134, ssim_loss: 0.2179, eta: 0:16:43, time: 3.8674
INFO train.py(189): step: 1030/2610, loss_total: 22.8315, loss_in: 0.0026, loss_grad: 0.0930, ssim_loss: 0.2271, eta: 0:16:33, time: 3.9015
INFO train.py(189): step: 1040/2610, loss_total: 23.2875, loss_in: 0.0034, loss_grad: 0.1000, ssim_loss: 0.2315, eta: 0:16:23, time: 3.8112
INFO train.py(189): step: 1050/2610, loss_total: 25.5645, loss_in: 0.0031, loss_grad: 0.1453, ssim_loss: 0.2539, eta: 0:16:14, time: 4.6594
INFO train.py(189): step: 1060/2610, loss_total: 25.4763, loss_in: 0.0034, loss_grad: 0.1302, ssim_loss: 0.2531, eta: 0:16:05, time: 4.0251
INFO train.py(189): step: 1070/2610, loss_total: 22.5746, loss_in: 0.0033, loss_grad: 0.1106, ssim_loss: 0.2243, eta: 0:15:55, time: 3.8722
INFO train.py(189): step: 1080/2610, loss_total: 26.0524, loss_in: 0.0036, loss_grad: 0.1377, ssim_loss: 0.2588, eta: 0:15:46, time: 4.0874
INFO train.py(189): step: 1090/2610, loss_total: 22.9042, loss_in: 0.0043, loss_grad: 0.1157, ssim_loss: 0.2275, eta: 0:15:39, time: 5.6920
INFO train.py(189): step: 1100/2610, loss_total: 22.6012, loss_in: 0.0024, loss_grad: 0.1028, ssim_loss: 0.2247, eta: 0:15:33, time: 6.1918
INFO train.py(189): step: 1110/2610, loss_total: 26.0843, loss_in: 0.0029, loss_grad: 0.1247, ssim_loss: 0.2593, eta: 0:15:28, time: 7.0546
INFO train.py(189): step: 1120/2610, loss_total: 23.8902, loss_in: 0.0024, loss_grad: 0.1162, ssim_loss: 0.2375, eta: 0:15:22, time: 6.5915
INFO train.py(189): step: 1130/2610, loss_total: 24.5505, loss_in: 0.0024, loss_grad: 0.1162, ssim_loss: 0.2441, eta: 0:15:13, time: 3.7986
INFO train.py(189): step: 1140/2610, loss_total: 25.0946, loss_in: 0.0022, loss_grad: 0.1147, ssim_loss: 0.2496, eta: 0:15:04, time: 3.8368
INFO train.py(189): step: 1150/2610, loss_total: 22.6221, loss_in: 0.0022, loss_grad: 0.0891, ssim_loss: 0.2251, eta: 0:14:55, time: 4.0082
INFO train.py(189): step: 1160/2610, loss_total: 25.4185, loss_in: 0.0025, loss_grad: 0.1273, ssim_loss: 0.2527, eta: 0:14:46, time: 3.8528
INFO train.py(189): step: 1170/2610, loss_total: 21.8694, loss_in: 0.0023, loss_grad: 0.0816, ssim_loss: 0.2176, eta: 0:14:37, time: 3.9866
INFO train.py(189): step: 1180/2610, loss_total: 24.2572, loss_in: 0.0020, loss_grad: 0.1123, ssim_loss: 0.2412, eta: 0:14:29, time: 3.8852
INFO train.py(189): step: 1190/2610, loss_total: 23.5306, loss_in: 0.0022, loss_grad: 0.1089, ssim_loss: 0.2340, eta: 0:14:20, time: 3.9104
INFO train.py(189): step: 1200/2610, loss_total: 24.7715, loss_in: 0.0020, loss_grad: 0.1086, ssim_loss: 0.2464, eta: 0:14:11, time: 4.0000
INFO train.py(189): step: 1210/2610, loss_total: 22.5839, loss_in: 0.0027, loss_grad: 0.1115, ssim_loss: 0.2245, eta: 0:14:03, time: 4.1381
INFO train.py(189): step: 1220/2610, loss_total: 25.0192, loss_in: 0.0039, loss_grad: 0.1186, ssim_loss: 0.2486, eta: 0:13:56, time: 4.8370
INFO train.py(189): step: 1230/2610, loss_total: 24.5220, loss_in: 0.0025, loss_grad: 0.1068, ssim_loss: 0.2439, eta: 0:13:50, time: 6.2321
INFO train.py(189): step: 1240/2610, loss_total: 23.8697, loss_in: 0.0037, loss_grad: 0.1330, ssim_loss: 0.2370, eta: 0:13:44, time: 6.2205
INFO train.py(189): step: 1250/2610, loss_total: 23.8735, loss_in: 0.0019, loss_grad: 0.1008, ssim_loss: 0.2375, eta: 0:13:38, time: 6.1811
INFO train.py(189): step: 1260/2610, loss_total: 21.8399, loss_in: 0.0021, loss_grad: 0.0800, ssim_loss: 0.2174, eta: 0:13:31, time: 5.0157
INFO train.py(189): step: 1270/2610, loss_total: 22.5039, loss_in: 0.0030, loss_grad: 0.1178, ssim_loss: 0.2236, eta: 0:13:23, time: 3.9407
INFO train.py(189): step: 1280/2610, loss_total: 23.1308, loss_in: 0.0017, loss_grad: 0.1027, ssim_loss: 0.2301, eta: 0:13:15, time: 4.0854
INFO train.py(189): step: 1290/2610, loss_total: 25.3330, loss_in: 0.0019, loss_grad: 0.1074, ssim_loss: 0.2521, eta: 0:13:07, time: 4.0325
INFO train.py(189): step: 1300/2610, loss_total: 25.8759, loss_in: 0.0028, loss_grad: 0.1255, ssim_loss: 0.2572, eta: 0:13:00, time: 4.3982
INFO train.py(189): step: 1310/2610, loss_total: 25.6993, loss_in: 0.0019, loss_grad: 0.1228, ssim_loss: 0.2556, eta: 0:12:55, time: 7.0040
INFO train.py(189): step: 1320/2610, loss_total: 21.8372, loss_in: 0.0027, loss_grad: 0.0787, ssim_loss: 0.2173, eta: 0:12:49, time: 6.1715
INFO train.py(189): step: 1330/2610, loss_total: 25.3994, loss_in: 0.0029, loss_grad: 0.1341, ssim_loss: 0.2524, eta: 0:12:43, time: 6.2192
INFO train.py(189): step: 1340/2610, loss_total: 25.3298, loss_in: 0.0019, loss_grad: 0.1142, ssim_loss: 0.2520, eta: 0:12:37, time: 6.1823
INFO train.py(189): step: 1350/2610, loss_total: 23.1118, loss_in: 0.0030, loss_grad: 0.1032, ssim_loss: 0.2298, eta: 0:12:31, time: 5.9126
INFO train.py(189): step: 1360/2610, loss_total: 23.9523, loss_in: 0.0027, loss_grad: 0.1063, ssim_loss: 0.2382, eta: 0:12:24, time: 3.9640
INFO train.py(189): step: 1370/2610, loss_total: 24.2700, loss_in: 0.0022, loss_grad: 0.1075, ssim_loss: 0.2414, eta: 0:12:16, time: 3.9949
INFO train.py(189): step: 1380/2610, loss_total: 24.1794, loss_in: 0.0026, loss_grad: 0.1071, ssim_loss: 0.2405, eta: 0:12:08, time: 3.9924
INFO train.py(189): step: 1390/2610, loss_total: 24.7861, loss_in: 0.0028, loss_grad: 0.1259, ssim_loss: 0.2463, eta: 0:12:01, time: 3.9891
INFO train.py(189): step: 1400/2610, loss_total: 25.6526, loss_in: 0.0020, loss_grad: 0.1264, ssim_loss: 0.2551, eta: 0:11:53, time: 3.9987
INFO train.py(189): step: 1410/2610, loss_total: 22.9627, loss_in: 0.0027, loss_grad: 0.0876, ssim_loss: 0.2285, eta: 0:11:45, time: 3.9982
INFO train.py(189): step: 1420/2610, loss_total: 27.2663, loss_in: 0.0032, loss_grad: 0.1371, ssim_loss: 0.2710, eta: 0:11:38, time: 3.9988
INFO train.py(189): step: 1430/2610, loss_total: 24.4517, loss_in: 0.0024, loss_grad: 0.1159, ssim_loss: 0.2431, eta: 0:11:30, time: 3.8477
INFO train.py(189): step: 1440/2610, loss_total: 24.2993, loss_in: 0.0032, loss_grad: 0.1088, ssim_loss: 0.2416, eta: 0:11:23, time: 3.9600
INFO train.py(189): step: 1450/2610, loss_total: 24.6034, loss_in: 0.0023, loss_grad: 0.1178, ssim_loss: 0.2446, eta: 0:11:16, time: 4.0036
INFO train.py(189): step: 1460/2610, loss_total: 23.5395, loss_in: 0.0025, loss_grad: 0.1009, ssim_loss: 0.2341, eta: 0:11:08, time: 3.8777
INFO train.py(189): step: 1470/2610, loss_total: 25.9702, loss_in: 0.0025, loss_grad: 0.1233, ssim_loss: 0.2582, eta: 0:11:01, time: 3.9607
INFO train.py(189): step: 1480/2610, loss_total: 22.9864, loss_in: 0.0020, loss_grad: 0.1037, ssim_loss: 0.2286, eta: 0:10:54, time: 4.0233
INFO train.py(189): step: 1490/2610, loss_total: 23.7473, loss_in: 0.0020, loss_grad: 0.1005, ssim_loss: 0.2363, eta: 0:10:47, time: 3.9001
INFO train.py(189): step: 1500/2610, loss_total: 22.8551, loss_in: 0.0021, loss_grad: 0.0845, ssim_loss: 0.2275, eta: 0:10:40, time: 3.9804
INFO train.py(189): step: 1510/2610, loss_total: 23.1445, loss_in: 0.0022, loss_grad: 0.1084, ssim_loss: 0.2301, eta: 0:10:33, time: 3.9956
INFO train.py(189): step: 1520/2610, loss_total: 23.2592, loss_in: 0.0033, loss_grad: 0.1042, ssim_loss: 0.2312, eta: 0:10:26, time: 3.9977
INFO train.py(189): step: 1530/2610, loss_total: 24.2678, loss_in: 0.0014, loss_grad: 0.0859, ssim_loss: 0.2417, eta: 0:10:19, time: 4.0270
INFO train.py(189): step: 1540/2610, loss_total: 24.2994, loss_in: 0.0023, loss_grad: 0.1129, ssim_loss: 0.2416, eta: 0:10:12, time: 3.8621
INFO train.py(189): step: 1550/2610, loss_total: 24.9287, loss_in: 0.0026, loss_grad: 0.1292, ssim_loss: 0.2477, eta: 0:10:05, time: 3.9657
INFO train.py(189): step: 1560/2610, loss_total: 25.6244, loss_in: 0.0024, loss_grad: 0.1176, ssim_loss: 0.2548, eta: 0:09:58, time: 4.0356
INFO train.py(189): step: 1570/2610, loss_total: 23.2261, loss_in: 0.0016, loss_grad: 0.0859, ssim_loss: 0.2312, eta: 0:09:51, time: 4.6987
INFO train.py(189): step: 1580/2610, loss_total: 25.1411, loss_in: 0.0021, loss_grad: 0.1188, ssim_loss: 0.2500, eta: 0:09:45, time: 3.9806
INFO train.py(189): step: 1590/2610, loss_total: 24.9817, loss_in: 0.0023, loss_grad: 0.1066, ssim_loss: 0.2485, eta: 0:09:38, time: 3.9944
INFO train.py(189): step: 1600/2610, loss_total: 23.0497, loss_in: 0.0024, loss_grad: 0.1049, ssim_loss: 0.2292, eta: 0:09:31, time: 3.8775
INFO train.py(189): step: 1610/2610, loss_total: 24.4397, loss_in: 0.0024, loss_grad: 0.1056, ssim_loss: 0.2431, eta: 0:09:24, time: 4.0103
INFO train.py(189): step: 1620/2610, loss_total: 23.9983, loss_in: 0.0023, loss_grad: 0.0992, ssim_loss: 0.2388, eta: 0:09:18, time: 3.9668
INFO train.py(189): step: 1630/2610, loss_total: 23.5080, loss_in: 0.0018, loss_grad: 0.1004, ssim_loss: 0.2339, eta: 0:09:11, time: 4.0037
INFO train.py(189): step: 1640/2610, loss_total: 22.7695, loss_in: 0.0027, loss_grad: 0.0869, ssim_loss: 0.2266, eta: 0:09:04, time: 3.8696
INFO train.py(189): step: 1650/2610, loss_total: 22.4909, loss_in: 0.0028, loss_grad: 0.0905, ssim_loss: 0.2237, eta: 0:08:58, time: 3.9692
INFO train.py(189): step: 1660/2610, loss_total: 24.5879, loss_in: 0.0023, loss_grad: 0.0966, ssim_loss: 0.2447, eta: 0:08:51, time: 4.0169
INFO train.py(189): step: 1670/2610, loss_total: 22.4619, loss_in: 0.0021, loss_grad: 0.0848, ssim_loss: 0.2236, eta: 0:08:45, time: 3.8796
