INFO train.py(102): Loaded pst900 model from: model_last/my_cross/fusion_model_pst900.pth
INFO train.py(124): Training Fusion Model start~
INFO train.py(189): step: 10/990, loss_total: 29.2219, loss_in: 0.0937, loss_grad: 0.8719, ssim_loss: 0.2741, eta: 0:11:00, time: 6.7407
INFO train.py(189): step: 290/990, loss_total: 26.7612, loss_in: 0.0731, loss_grad: 0.6835, ssim_loss: 0.2535, eta: 0:06:51, time: 6.3868
INFO train.py(189): step: 300/990, loss_total: 28.8324, loss_in: 0.0870, loss_grad: 0.8432, ssim_loss: 0.2712, eta: 0:06:48, time: 7.1631
INFO train.py(189): step: 310/990, loss_total: 22.8744, loss_in: 0.0647, loss_grad: 0.6697, ssim_loss: 0.2156, eta: 0:06:43, time: 6.3910
INFO train.py(189): step: 320/990, loss_total: 26.6480, loss_in: 0.0818, loss_grad: 0.8174, ssim_loss: 0.2501, eta: 0:06:38, time: 6.3952
INFO train.py(189): step: 330/990, loss_total: 29.7899, loss_in: 0.0846, loss_grad: 0.7753, ssim_loss: 0.2817, eta: 0:06:33, time: 6.3919
INFO train.py(189): step: 340/990, loss_total: 28.9382, loss_in: 0.0627, loss_grad: 0.6472, ssim_loss: 0.2766, eta: 0:06:28, time: 6.3870
INFO train.py(189): step: 350/990, loss_total: 27.8161, loss_in: 0.0613, loss_grad: 0.6009, ssim_loss: 0.2660, eta: 0:06:22, time: 5.8862
INFO train.py(189): step: 360/990, loss_total: 27.6447, loss_in: 0.0616, loss_grad: 0.5343, ssim_loss: 0.2649, eta: 0:06:17, time: 6.3871
INFO train.py(189): step: 370/990, loss_total: 24.5806, loss_in: 0.0700, loss_grad: 0.6826, ssim_loss: 0.2320, eta: 0:06:11, time: 6.3824
INFO train.py(189): step: 380/990, loss_total: 28.6639, loss_in: 0.0651, loss_grad: 0.5999, ssim_loss: 0.2741, eta: 0:06:06, time: 6.3862
INFO train.py(189): step: 390/990, loss_total: 27.9547, loss_in: 0.0581, loss_grad: 0.6201, ssim_loss: 0.2675, eta: 0:06:00, time: 6.3908
INFO train.py(189): step: 400/990, loss_total: 29.0504, loss_in: 0.0712, loss_grad: 0.7396, ssim_loss: 0.2760, eta: 0:05:56, time: 7.1740
INFO train.py(189): step: 410/990, loss_total: 29.2023, loss_in: 0.0924, loss_grad: 0.8838, ssim_loss: 0.2739, eta: 0:05:51, time: 6.3907
INFO train.py(189): step: 420/990, loss_total: 27.6729, loss_in: 0.0675, loss_grad: 0.6606, ssim_loss: 0.2634, eta: 0:05:45, time: 6.4032
INFO train.py(189): step: 430/990, loss_total: 28.6007, loss_in: 0.0520, loss_grad: 0.6019, ssim_loss: 0.2748, eta: 0:05:39, time: 6.3926
INFO train.py(189): step: 440/990, loss_total: 28.1796, loss_in: 0.0778, loss_grad: 0.7417, ssim_loss: 0.2666, eta: 0:05:34, time: 6.4001
INFO train.py(189): step: 450/990, loss_total: 28.8885, loss_in: 0.0882, loss_grad: 0.8079, ssim_loss: 0.2720, eta: 0:05:28, time: 6.3992
INFO train.py(189): step: 460/990, loss_total: 28.2715, loss_in: 0.0396, loss_grad: 0.4916, ssim_loss: 0.2738, eta: 0:05:22, time: 6.3986
INFO train.py(189): step: 470/990, loss_total: 27.9519, loss_in: 0.0703, loss_grad: 0.6752, ssim_loss: 0.2657, eta: 0:05:17, time: 6.3939
INFO train.py(189): step: 480/990, loss_total: 27.9510, loss_in: 0.0491, loss_grad: 0.5575, ssim_loss: 0.2690, eta: 0:05:11, time: 6.3982
INFO train.py(189): step: 490/990, loss_total: 25.0676, loss_in: 0.0681, loss_grad: 0.7071, ssim_loss: 0.2368, eta: 0:05:05, time: 6.4000
INFO train.py(189): step: 500/990, loss_total: 27.2983, loss_in: 0.0902, loss_grad: 0.8317, ssim_loss: 0.2556, eta: 0:05:00, time: 7.3354
INFO train.py(189): step: 510/990, loss_total: 23.4415, loss_in: 0.0559, loss_grad: 0.6043, ssim_loss: 0.2228, eta: 0:04:54, time: 6.5768
INFO train.py(189): step: 520/990, loss_total: 26.6458, loss_in: 0.0827, loss_grad: 0.7591, ssim_loss: 0.2506, eta: 0:04:49, time: 6.5415
INFO train.py(189): step: 530/990, loss_total: 28.1840, loss_in: 0.0698, loss_grad: 0.6737, ssim_loss: 0.2681, eta: 0:04:43, time: 6.5826
INFO train.py(189): step: 540/990, loss_total: 26.6228, loss_in: 0.0604, loss_grad: 0.6002, ssim_loss: 0.2542, eta: 0:04:37, time: 6.5808
INFO train.py(189): step: 550/990, loss_total: 27.2323, loss_in: 0.0465, loss_grad: 0.5613, ssim_loss: 0.2621, eta: 0:04:31, time: 6.5764
INFO train.py(189): step: 560/990, loss_total: 24.9192, loss_in: 0.0768, loss_grad: 0.7835, ssim_loss: 0.2337, eta: 0:04:25, time: 6.5618
INFO train.py(189): step: 570/990, loss_total: 27.1367, loss_in: 0.0457, loss_grad: 0.5187, ssim_loss: 0.2616, eta: 0:04:19, time: 6.5758
INFO train.py(189): step: 580/990, loss_total: 29.4958, loss_in: 0.0639, loss_grad: 0.6419, ssim_loss: 0.2821, eta: 0:04:13, time: 6.5810
INFO train.py(189): step: 590/990, loss_total: 25.1562, loss_in: 0.0952, loss_grad: 0.8952, ssim_loss: 0.2331, eta: 0:04:08, time: 6.5070
INFO train.py(189): step: 600/990, loss_total: 26.1707, loss_in: 0.0809, loss_grad: 0.7728, ssim_loss: 0.2459, eta: 0:04:02, time: 6.9953
INFO train.py(189): step: 610/990, loss_total: 28.8444, loss_in: 0.0425, loss_grad: 0.4904, ssim_loss: 0.2793, eta: 0:03:56, time: 6.4400
INFO train.py(189): step: 620/990, loss_total: 26.5829, loss_in: 0.0557, loss_grad: 0.6132, ssim_loss: 0.2541, eta: 0:03:50, time: 6.3879
INFO train.py(189): step: 630/990, loss_total: 25.0808, loss_in: 0.0830, loss_grad: 0.7696, ssim_loss: 0.2348, eta: 0:03:44, time: 6.3872
INFO train.py(189): step: 640/990, loss_total: 27.3758, loss_in: 0.0747, loss_grad: 0.6962, ssim_loss: 0.2593, eta: 0:03:37, time: 6.3781
INFO train.py(189): step: 650/990, loss_total: 28.9771, loss_in: 0.0522, loss_grad: 0.5757, ssim_loss: 0.2788, eta: 0:03:31, time: 6.4011
INFO train.py(189): step: 660/990, loss_total: 28.4719, loss_in: 0.0495, loss_grad: 0.5264, ssim_loss: 0.2745, eta: 0:03:25, time: 6.3883
INFO train.py(189): step: 670/990, loss_total: 25.0577, loss_in: 0.0590, loss_grad: 0.6338, ssim_loss: 0.2383, eta: 0:03:19, time: 6.3854
INFO train.py(189): step: 680/990, loss_total: 25.7709, loss_in: 0.0277, loss_grad: 0.3434, ssim_loss: 0.2515, eta: 0:03:13, time: 6.3883
INFO train.py(189): step: 690/990, loss_total: 27.8336, loss_in: 0.0627, loss_grad: 0.6199, ssim_loss: 0.2659, eta: 0:03:07, time: 6.3745
INFO train.py(189): step: 700/990, loss_total: 27.6170, loss_in: 0.0544, loss_grad: 0.5813, ssim_loss: 0.2649, eta: 0:03:01, time: 7.1687
INFO train.py(189): step: 710/990, loss_total: 26.9871, loss_in: 0.0270, loss_grad: 0.4146, ssim_loss: 0.2630, eta: 0:02:55, time: 6.3778
INFO train.py(189): step: 720/990, loss_total: 25.0714, loss_in: 0.0453, loss_grad: 0.4761, ssim_loss: 0.2414, eta: 0:02:48, time: 6.3795
INFO train.py(189): step: 730/990, loss_total: 27.4870, loss_in: 0.0603, loss_grad: 0.6316, ssim_loss: 0.2625, eta: 0:02:42, time: 6.3904
INFO train.py(189): step: 740/990, loss_total: 29.1370, loss_in: 0.0186, loss_grad: 0.3551, ssim_loss: 0.2860, eta: 0:02:36, time: 6.4004
INFO train.py(189): step: 750/990, loss_total: 27.0475, loss_in: 0.0505, loss_grad: 0.5524, ssim_loss: 0.2599, eta: 0:02:30, time: 6.3919
INFO train.py(189): step: 760/990, loss_total: 24.3286, loss_in: 0.0443, loss_grad: 0.5733, ssim_loss: 0.2331, eta: 0:02:24, time: 6.3912
INFO train.py(189): step: 770/990, loss_total: 29.0258, loss_in: 0.0467, loss_grad: 0.5577, ssim_loss: 0.2800, eta: 0:02:17, time: 6.3861
INFO train.py(189): step: 780/990, loss_total: 25.5744, loss_in: 0.0291, loss_grad: 0.3946, ssim_loss: 0.2489, eta: 0:02:11, time: 6.3956
INFO train.py(189): step: 790/990, loss_total: 26.2658, loss_in: 0.0565, loss_grad: 0.5895, ssim_loss: 0.2511, eta: 0:02:05, time: 6.3838
INFO train.py(189): step: 800/990, loss_total: 27.3042, loss_in: 0.0204, loss_grad: 0.3405, ssim_loss: 0.2676, eta: 0:01:59, time: 7.1808
INFO train.py(189): step: 810/990, loss_total: 26.9436, loss_in: 0.0343, loss_grad: 0.4620, ssim_loss: 0.2614, eta: 0:01:53, time: 6.3953
INFO train.py(189): step: 820/990, loss_total: 27.5229, loss_in: 0.0831, loss_grad: 0.7449, ssim_loss: 0.2595, eta: 0:01:46, time: 6.3849
INFO train.py(189): step: 830/990, loss_total: 28.0105, loss_in: 0.0154, loss_grad: 0.3772, ssim_loss: 0.2748, eta: 0:01:40, time: 6.3843
INFO train.py(189): step: 840/990, loss_total: 26.3934, loss_in: 0.0445, loss_grad: 0.5116, ssim_loss: 0.2544, eta: 0:01:34, time: 6.3901
INFO train.py(189): step: 850/990, loss_total: 26.9596, loss_in: 0.0240, loss_grad: 0.4063, ssim_loss: 0.2631, eta: 0:01:27, time: 6.4766
INFO train.py(189): step: 860/990, loss_total: 29.0436, loss_in: 0.0275, loss_grad: 0.4004, ssim_loss: 0.2837, eta: 0:01:21, time: 5.5428
INFO train.py(189): step: 870/990, loss_total: 28.3043, loss_in: 0.0162, loss_grad: 0.3607, ssim_loss: 0.2778, eta: 0:01:15, time: 6.4252
INFO train.py(189): step: 880/990, loss_total: 27.4163, loss_in: 0.0468, loss_grad: 0.5402, ssim_loss: 0.2641, eta: 0:01:09, time: 6.9324
INFO train.py(189): step: 890/990, loss_total: 27.8545, loss_in: 0.0531, loss_grad: 0.6047, ssim_loss: 0.2672, eta: 0:01:03, time: 9.3624
INFO train.py(189): step: 900/990, loss_total: 27.7121, loss_in: 0.0366, loss_grad: 0.4923, ssim_loss: 0.2685, eta: 0:00:57, time: 10.1463
INFO train.py(189): step: 910/990, loss_total: 26.7725, loss_in: 0.0291, loss_grad: 0.4329, ssim_loss: 0.2605, eta: 0:00:51, time: 9.1236
INFO train.py(189): step: 920/990, loss_total: 29.0140, loss_in: 0.0199, loss_grad: 0.3587, ssim_loss: 0.2846, eta: 0:00:44, time: 6.7277
INFO train.py(189): step: 930/990, loss_total: 25.7918, loss_in: 0.0421, loss_grad: 0.5262, ssim_loss: 0.2484, eta: 0:00:38, time: 6.3960
INFO train.py(189): step: 940/990, loss_total: 28.4233, loss_in: 0.0257, loss_grad: 0.3950, ssim_loss: 0.2777, eta: 0:00:31, time: 6.4025
INFO train.py(189): step: 950/990, loss_total: 29.3617, loss_in: 0.0760, loss_grad: 0.6848, ssim_loss: 0.2792, eta: 0:00:25, time: 6.3951
INFO train.py(189): step: 960/990, loss_total: 28.4471, loss_in: 0.0186, loss_grad: 0.3167, ssim_loss: 0.2794, eta: 0:00:19, time: 6.3938
INFO train.py(189): step: 970/990, loss_total: 25.3092, loss_in: 0.0452, loss_grad: 0.4974, ssim_loss: 0.2436, eta: 0:00:12, time: 6.3499
INFO train.py(189): step: 980/990, loss_total: 24.3300, loss_in: 0.0209, loss_grad: 0.3017, ssim_loss: 0.2382, eta: 0:00:06, time: 6.4348
INFO train.py(189): step: 990/990, loss_total: 26.1340, loss_in: 0.0435, loss_grad: 0.5545, ssim_loss: 0.2514, eta: 0:00:00, time: 6.3991
INFO train.py(200): PST900 Model Save to: model_last/my_cross/fusion_model_pst900.pth
INFO train.py(201): 

